###############################################################################
###############################################################################

RK45 RESULTS

Tolerance:	1e-06 * y_n

###############################################################################
###############################################################################

t	, y(t)	, Δt	, LTE
0.882582, 1.468382, 0.001019, 0.000001
0.883600, 1.469319, 0.001019, 0.000001
0.884619, 1.470256, 0.001019, 0.000001
0.885638, 1.471194, 0.001019, 0.000001
0.886656, 1.472133, 0.001018, 0.000001
0.887675, 1.473073, 0.001018, 0.000001
0.888693, 1.474013, 0.001018, 0.000001
0.889711, 1.474953, 0.001018, 0.000001
0.890728, 1.475894, 0.001018, 0.000001
0.891746, 1.476836, 0.001018, 0.000001
0.892763, 1.477778, 0.001017, 0.000001
0.893781, 1.478721, 0.001017, 0.000001
0.894798, 1.479665, 0.001017, 0.000001
0.895815, 1.480609, 0.001017, 0.000001
0.896832, 1.481554, 0.001017, 0.000001
0.897848, 1.482499, 0.001017, 0.000001
0.898865, 1.483445, 0.001017, 0.000001
0.899881, 1.484392, 0.001016, 0.000001
0.900898, 1.485339, 0.001016, 0.000001
0.901914, 1.486287, 0.001016, 0.000001
0.902930, 1.487235, 0.001016, 0.000001
0.903946, 1.488185, 0.001016, 0.000001
0.904961, 1.489134, 0.001016, 0.000001
0.905977, 1.490084, 0.001016, 0.000001
0.906992, 1.491035, 0.001015, 0.000001
0.908007, 1.491987, 0.001015, 0.000001
0.909023, 1.492939, 0.001015, 0.000001
0.910038, 1.493891, 0.001015, 0.000001
0.911053, 1.494845, 0.001015, 0.000001
0.912067, 1.495799, 0.001015, 0.000001
0.913082, 1.496753, 0.001015, 0.000001
0.914096, 1.497708, 0.001015, 0.000001
0.915111, 1.498664, 0.001014, 0.000001
0.916125, 1.499620, 0.001014, 0.000001
0.917139, 1.500577, 0.001014, 0.000001
0.918153, 1.501535, 0.001014, 0.000001
0.919167, 1.502493, 0.001014, 0.000001
0.920181, 1.503451, 0.001014, 0.000001
0.921195, 1.504411, 0.001014, 0.000001
0.922208, 1.505371, 0.001014, 0.000001
0.923222, 1.506331, 0.001013, 0.000001
0.924235, 1.507293, 0.001013, 0.000001
0.925248, 1.508254, 0.001013, 0.000001
0.926262, 1.509217, 0.001013, 0.000002
0.927275, 1.510180, 0.001013, 0.000002
0.928288, 1.511144, 0.001013, 0.000002
0.929300, 1.512108, 0.001013, 0.000002
0.930313, 1.513073, 0.001013, 0.000002
0.931326, 1.514038, 0.001013, 0.000002
0.932338, 1.515004, 0.001013, 0.000002
0.933351, 1.515971, 0.001012, 0.000002
0.934363, 1.516938, 0.001012, 0.000002
0.935375, 1.517906, 0.001012, 0.000002
0.936387, 1.518875, 0.001012, 0.000002
0.937399, 1.519844, 0.001012, 0.000002
0.938411, 1.520814, 0.001012, 0.000002
0.939423, 1.521784, 0.001012, 0.000002
0.940435, 1.522756, 0.001012, 0.000002
0.941447, 1.523727, 0.001012, 0.000002
0.942458, 1.524700, 0.001012, 0.000002
0.943470, 1.525672, 0.001012, 0.000002
0.944481, 1.526646, 0.001011, 0.000002
0.945493, 1.527620, 0.001011, 0.000002
0.946504, 1.528595, 0.001011, 0.000002
0.947515, 1.529570, 0.001011, 0.000002
0.948526, 1.530546, 0.001011, 0.000002
0.949538, 1.531523, 0.001011, 0.000002
0.950549, 1.532500, 0.001011, 0.000002
0.951559, 1.533478, 0.001011, 0.000002
0.952570, 1.534457, 0.001011, 0.000002
0.953581, 1.535436, 0.001011, 0.000002
0.954592, 1.536416, 0.001011, 0.000002
0.955603, 1.537396, 0.001011, 0.000002
0.956613, 1.538377, 0.001011, 0.000002
0.957624, 1.539359, 0.001011, 0.000002
0.958634, 1.540341, 0.001010, 0.000002
0.959645, 1.541324, 0.001010, 0.000002
0.960655, 1.542307, 0.001010, 0.000002
0.961665, 1.543292, 0.001010, 0.000002
0.962675, 1.544276, 0.001010, 0.000002
0.963686, 1.545262, 0.001010, 0.000002
0.964696, 1.546248, 0.001010, 0.000002
0.965706, 1.547234, 0.001010, 0.000002
0.966716, 1.548222, 0.001010, 0.000002
0.967726, 1.549210, 0.001010, 0.000002
0.968736, 1.550198, 0.001010, 0.000002
0.969745, 1.551187, 0.001010, 0.000002
0.970755, 1.552177, 0.001010, 0.000002
0.971765, 1.553168, 0.001010, 0.000002
0.972775, 1.554159, 0.001010, 0.000002
0.973784, 1.555151, 0.001010, 0.000002
0.974794, 1.556143, 0.001010, 0.000002
0.975804, 1.557136, 0.001010, 0.000002
0.976813, 1.558129, 0.001010, 0.000002
0.977823, 1.559124, 0.001010, 0.000002
0.978832, 1.560119, 0.001009, 0.000002
0.979842, 1.561114, 0.001009, 0.000002
0.980851, 1.562110, 0.001009, 0.000002
0.981861, 1.563107, 0.001009, 0.000002
0.982870, 1.564104, 0.001009, 0.000002
0.983879, 1.565103, 0.001009, 0.000002
0.984889, 1.566101, 0.001009, 0.000002
0.985898, 1.567101, 0.001009, 0.000002
0.986907, 1.568101, 0.001009, 0.000002
0.987916, 1.569101, 0.001009, 0.000002
0.988926, 1.570102, 0.001009, 0.000002
0.989935, 1.571104, 0.001009, 0.000002
0.990944, 1.572107, 0.001009, 0.000002
0.991953, 1.573110, 0.001009, 0.000002
0.992962, 1.574114, 0.001009, 0.000002
0.993971, 1.575118, 0.001009, 0.000002
0.994980, 1.576123, 0.001009, 0.000002
0.995989, 1.577129, 0.001009, 0.000002
0.996998, 1.578135, 0.001009, 0.000002
0.998008, 1.579142, 0.001009, 0.000002
0.999017, 1.580150, 0.001009, 0.000002
1.000026, 1.581158, 0.001009, 0.000002
1.001035, 1.582167, 0.001009, 0.000002
1.002044, 1.583177, 0.001009, 0.000002
1.003053, 1.584187, 0.001009, 0.000002
1.004062, 1.585198, 0.001009, 0.000002
1.005071, 1.586210, 0.001009, 0.000002
1.006080, 1.587222, 0.001009, 0.000002
1.007089, 1.588234, 0.001009, 0.000002
1.008098, 1.589248, 0.001009, 0.000002
1.009107, 1.590262, 0.001009, 0.000002
1.010116, 1.591277, 0.001009, 0.000002
1.011125, 1.592292, 0.001009, 0.000002
1.012134, 1.593308, 0.001009, 0.000002
1.013143, 1.594325, 0.001009, 0.000002
1.014152, 1.595342, 0.001009, 0.000002
1.015161, 1.596360, 0.001009, 0.000002
1.016170, 1.597379, 0.001009, 0.000002
1.017179, 1.598398, 0.001009, 0.000002
1.018188, 1.599418, 0.001009, 0.000002
1.019197, 1.600438, 0.001009, 0.000002
1.020206, 1.601460, 0.001009, 0.000002
1.021215, 1.602481, 0.001009, 0.000002
1.022224, 1.603504, 0.001009, 0.000002
1.023233, 1.604527, 0.001009, 0.000002
1.024242, 1.605551, 0.001009, 0.000002
1.025251, 1.606575, 0.001009, 0.000002
1.026260, 1.607600, 0.001009, 0.000002
1.027269, 1.608626, 0.001009, 0.000002
1.028279, 1.609652, 0.001009, 0.000002
1.029288, 1.610679, 0.001009, 0.000002
1.030297, 1.611707, 0.001009, 0.000002
1.031306, 1.612735, 0.001009, 0.000002
1.032315, 1.613764, 0.001009, 0.000002
1.033325, 1.614794, 0.001009, 0.000002
1.034334, 1.615824, 0.001009, 0.000002
1.035343, 1.616855, 0.001009, 0.000002
1.036353, 1.617887, 0.001009, 0.000002
1.037362, 1.618919, 0.001009, 0.000002
1.038371, 1.619952, 0.001009, 0.000002
1.039381, 1.620985, 0.001009, 0.000002
1.040390, 1.622020, 0.001009, 0.000002
1.041400, 1.623054, 0.001010, 0.000002
1.042409, 1.624090, 0.001010, 0.000002
1.043419, 1.625126, 0.001010, 0.000002
1.044429, 1.626163, 0.001010, 0.000002
1.045438, 1.627200, 0.001010, 0.000002
1.046448, 1.628238, 0.001010, 0.000002
1.047458, 1.629277, 0.001010, 0.000002
1.048468, 1.630317, 0.001010, 0.000002
1.049477, 1.631357, 0.001010, 0.000002
1.050487, 1.632397, 0.001010, 0.000002
1.051497, 1.633439, 0.001010, 0.000002
1.052507, 1.634481, 0.001010, 0.000002
1.053517, 1.635524, 0.001010, 0.000002
1.054527, 1.636567, 0.001010, 0.000002
1.055537, 1.637611, 0.001010, 0.000002
1.056548, 1.638656, 0.001010, 0.000002
1.057558, 1.639701, 0.001010, 0.000002
1.058568, 1.640747, 0.001010, 0.000002
1.059578, 1.641794, 0.001010, 0.000002
1.060589, 1.642841, 0.001010, 0.000002
1.061599, 1.643889, 0.001010, 0.000002
1.062610, 1.644938, 0.001010, 0.000002
1.063620, 1.645987, 0.001011, 0.000002
1.064631, 1.647037, 0.001011, 0.000002
1.065642, 1.648088, 0.001011, 0.000002
1.066652, 1.649139, 0.001011, 0.000002
1.067663, 1.650191, 0.001011, 0.000002
1.068674, 1.651244, 0.001011, 0.000002
1.069685, 1.652297, 0.001011, 0.000002
1.070696, 1.653351, 0.001011, 0.000002
1.071707, 1.654405, 0.001011, 0.000002
1.072718, 1.655461, 0.001011, 0.000002
1.073729, 1.656517, 0.001011, 0.000002
1.074741, 1.657573, 0.001011, 0.000002
1.075752, 1.658631, 0.001011, 0.000002
1.076763, 1.659689, 0.001011, 0.000002
1.077775, 1.660747, 0.001012, 0.000002
1.078786, 1.661807, 0.001012, 0.000002
1.079798, 1.662867, 0.001012, 0.000002
1.080810, 1.663927, 0.001012, 0.000002
1.081822, 1.664989, 0.001012, 0.000002
1.082834, 1.666051, 0.001012, 0.000002
1.083846, 1.667113, 0.001012, 0.000002
1.084858, 1.668177, 0.001012, 0.000002
1.085870, 1.669241, 0.001012, 0.000002
1.086882, 1.670305, 0.001012, 0.000002
1.087894, 1.671371, 0.001012, 0.000002
1.088907, 1.672437, 0.001012, 0.000002
1.089919, 1.673503, 0.001012, 0.000002
1.090932, 1.674571, 0.001013, 0.000002
1.091944, 1.675639, 0.001013, 0.000002
1.092957, 1.676708, 0.001013, 0.000002
1.093970, 1.677777, 0.001013, 0.000002
1.094983, 1.678847, 0.001013, 0.000002
1.095996, 1.679918, 0.001013, 0.000002
1.097009, 1.680989, 0.001013, 0.000002
1.098022, 1.682061, 0.001013, 0.000002
1.099036, 1.683134, 0.001013, 0.000002
1.100049, 1.684208, 0.001013, 0.000002
1.101062, 1.685282, 0.001014, 0.000002
1.102076, 1.686357, 0.001014, 0.000002
1.103090, 1.687432, 0.001014, 0.000002
1.104104, 1.688508, 0.001014, 0.000002
1.105118, 1.689585, 0.001014, 0.000002
1.106132, 1.690663, 0.001014, 0.000002
1.107146, 1.691741, 0.001014, 0.000002
1.108160, 1.692820, 0.001014, 0.000002
1.109174, 1.693900, 0.001014, 0.000002
1.110189, 1.694980, 0.001014, 0.000002
1.111203, 1.696061, 0.001015, 0.000002
1.112218, 1.697142, 0.001015, 0.000002
1.113233, 1.698225, 0.001015, 0.000002
1.114248, 1.699308, 0.001015, 0.000002
1.115263, 1.700392, 0.001015, 0.000002
1.116278, 1.701476, 0.001015, 0.000002
1.117293, 1.702561, 0.001015, 0.000002
1.118308, 1.703647, 0.001015, 0.000002
1.119324, 1.704733, 0.001015, 0.000002
1.120340, 1.705820, 0.001016, 0.000002
1.121355, 1.706908, 0.001016, 0.000002
1.122371, 1.707997, 0.001016, 0.000002
1.123387, 1.709086, 0.001016, 0.000002
1.124403, 1.710176, 0.001016, 0.000002
1.125419, 1.711266, 0.001016, 0.000002
1.126436, 1.712358, 0.001016, 0.000002
1.127452, 1.713450, 0.001016, 0.000002
1.128469, 1.714542, 0.001017, 0.000002
1.129486, 1.715636, 0.001017, 0.000002
1.130502, 1.716730, 0.001017, 0.000002
1.131519, 1.717824, 0.001017, 0.000002
1.132537, 1.718920, 0.001017, 0.000002
1.133554, 1.720016, 0.001017, 0.000002
1.134571, 1.721113, 0.001017, 0.000002
1.135589, 1.722210, 0.001018, 0.000002
1.136606, 1.723308, 0.001018, 0.000002
1.137624, 1.724407, 0.001018, 0.000002
1.138642, 1.725507, 0.001018, 0.000002
1.139660, 1.726607, 0.001018, 0.000002
1.140678, 1.727708, 0.001018, 0.000002
1.141697, 1.728810, 0.001018, 0.000002
1.142715, 1.729912, 0.001019, 0.000002
1.143734, 1.731015, 0.001019, 0.000002
1.144753, 1.732119, 0.001019, 0.000002
1.145772, 1.733223, 0.001019, 0.000002
1.146791, 1.734328, 0.001019, 0.000002
1.147810, 1.735434, 0.001019, 0.000002
1.148829, 1.736541, 0.001019, 0.000002
1.149849, 1.737648, 0.001020, 0.000002
1.150869, 1.738756, 0.001020, 0.000002
1.151888, 1.739865, 0.001020, 0.000002
1.152908, 1.740974, 0.001020, 0.000002
1.153929, 1.742084, 0.001020, 0.000002
1.154949, 1.743195, 0.001020, 0.000002
1.155969, 1.744306, 0.001020, 0.000002
1.156990, 1.745419, 0.001021, 0.000002
1.158011, 1.746531, 0.001021, 0.000002
1.159032, 1.747645, 0.001021, 0.000002
1.160053, 1.748759, 0.001021, 0.000002
1.161074, 1.749874, 0.001021, 0.000002
1.162095, 1.750990, 0.001021, 0.000002
1.163117, 1.752106, 0.001022, 0.000002
1.164139, 1.753223, 0.001022, 0.000002
1.165161, 1.754341, 0.001022, 0.000002
1.166183, 1.755460, 0.001022, 0.000002
1.167205, 1.756579, 0.001022, 0.000002
1.168227, 1.757699, 0.001022, 0.000002
1.169250, 1.758820, 0.001023, 0.000002
1.170273, 1.759941, 0.001023, 0.000002
1.171295, 1.761063, 0.001023, 0.000002
1.172319, 1.762186, 0.001023, 0.000002
1.173342, 1.763309, 0.001023, 0.000002
1.174365, 1.764433, 0.001023, 0.000002
1.175389, 1.765558, 0.001024, 0.000002
1.176413, 1.766684, 0.001024, 0.000002
1.177437, 1.767810, 0.001024, 0.000002
1.178461, 1.768937, 0.001024, 0.000002
1.179485, 1.770065, 0.001024, 0.000002
1.180510, 1.771193, 0.001025, 0.000002
1.181534, 1.772323, 0.001025, 0.000002
1.182559, 1.773453, 0.001025, 0.000002
1.183584, 1.774583, 0.001025, 0.000002
1.184609, 1.775714, 0.001025, 0.000002
1.185635, 1.776846, 0.001025, 0.000002
1.186660, 1.777979, 0.001026, 0.000002
1.187686, 1.779113, 0.001026, 0.000002
1.188712, 1.780247, 0.001026, 0.000002
1.189738, 1.781382, 0.001026, 0.000002
1.190765, 1.782517, 0.001026, 0.000002
1.191791, 1.783654, 0.001027, 0.000002
1.192818, 1.784791, 0.001027, 0.000002
1.193845, 1.785929, 0.001027, 0.000002
1.194872, 1.787067, 0.001027, 0.000002
1.195899, 1.788206, 0.001027, 0.000002
1.196927, 1.789346, 0.001028, 0.000002
1.197955, 1.790487, 0.001028, 0.000002
1.198983, 1.791628, 0.001028, 0.000002
1.200011, 1.792770, 0.001028, 0.000002
1.201039, 1.793913, 0.001028, 0.000002
1.202068, 1.795057, 0.001029, 0.000002
1.203096, 1.796201, 0.001029, 0.000002
1.204125, 1.797346, 0.001029, 0.000002
1.205154, 1.798492, 0.001029, 0.000002
1.206184, 1.799638, 0.001029, 0.000002
1.207213, 1.800785, 0.001030, 0.000002
1.208243, 1.801933, 0.001030, 0.000002
1.209273, 1.803082, 0.001030, 0.000002
1.210303, 1.804231, 0.001030, 0.000002
1.211334, 1.805381, 0.001030, 0.000002
1.212364, 1.806532, 0.001031, 0.000002
1.213395, 1.807684, 0.001031, 0.000002
1.214426, 1.808836, 0.001031, 0.000002
1.215457, 1.809989, 0.001031, 0.000002
1.216489, 1.811143, 0.001031, 0.000002
1.217520, 1.812297, 0.001032, 0.000002
1.218552, 1.813452, 0.001032, 0.000002
1.219584, 1.814608, 0.001032, 0.000002
1.220617, 1.815765, 0.001032, 0.000002
1.221649, 1.816922, 0.001033, 0.000002
1.222682, 1.818080, 0.001033, 0.000002
1.223715, 1.819239, 0.001033, 0.000002
1.224748, 1.820399, 0.001033, 0.000002
1.225782, 1.821559, 0.001033, 0.000002
1.226815, 1.822720, 0.001034, 0.000002
1.227849, 1.823882, 0.001034, 0.000002
1.228883, 1.825044, 0.001034, 0.000002
1.229918, 1.826207, 0.001034, 0.000002
1.230952, 1.827371, 0.001035, 0.000002
1.231987, 1.828536, 0.001035, 0.000002
1.233022, 1.829702, 0.001035, 0.000002
1.234057, 1.830868, 0.001035, 0.000002
1.235093, 1.832035, 0.001036, 0.000002
1.236129, 1.833202, 0.001036, 0.000002
1.237165, 1.834371, 0.001036, 0.000002
1.238201, 1.835540, 0.001036, 0.000002
1.239237, 1.836710, 0.001036, 0.000002
1.240274, 1.837880, 0.001037, 0.000002
1.241311, 1.839052, 0.001037, 0.000002
1.242348, 1.840224, 0.001037, 0.000002
1.243386, 1.841397, 0.001037, 0.000002
1.244423, 1.842570, 0.001038, 0.000002
1.245461, 1.843745, 0.001038, 0.000002
1.246499, 1.844920, 0.001038, 0.000002
1.247538, 1.846095, 0.001038, 0.000002
1.248576, 1.847272, 0.001039, 0.000002
1.249615, 1.848449, 0.001039, 0.000002
1.250655, 1.849627, 0.001039, 0.000002
1.251694, 1.850806, 0.001039, 0.000002
1.252734, 1.851986, 0.001040, 0.000002
1.253774, 1.853166, 0.001040, 0.000002
1.254814, 1.854347, 0.001040, 0.000002
1.255854, 1.855529, 0.001040, 0.000002
1.256895, 1.856711, 0.001041, 0.000002
1.257936, 1.857895, 0.001041, 0.000002
1.258977, 1.859079, 0.001041, 0.000002
1.260018, 1.860263, 0.001041, 0.000002
1.261060, 1.861449, 0.001042, 0.000002
1.262102, 1.862635, 0.001042, 0.000002
1.263144, 1.863822, 0.001042, 0.000002
1.264187, 1.865010, 0.001042, 0.000002
1.265229, 1.866198, 0.001043, 0.000002
1.266272, 1.867388, 0.001043, 0.000002
1.267316, 1.868578, 0.001043, 0.000002
1.268359, 1.869769, 0.001044, 0.000002
1.269403, 1.870960, 0.001044, 0.000002
1.270447, 1.872152, 0.001044, 0.000002
1.271492, 1.873345, 0.001044, 0.000002
1.272536, 1.874539, 0.001045, 0.000002
1.273581, 1.875734, 0.001045, 0.000002
1.274626, 1.876929, 0.001045, 0.000002
1.275672, 1.878125, 0.001045, 0.000002
1.276717, 1.879322, 0.001046, 0.000002
1.277763, 1.880520, 0.001046, 0.000002
1.278810, 1.881718, 0.001046, 0.000002
1.279856, 1.882917, 0.001047, 0.000002
1.280903, 1.884117, 0.001047, 0.000002
1.281950, 1.885317, 0.001047, 0.000002
1.282998, 1.886519, 0.001047, 0.000002
1.284045, 1.887721, 0.001048, 0.000002
1.285093, 1.888924, 0.001048, 0.000002
1.286142, 1.890127, 0.001048, 0.000002
1.287190, 1.891332, 0.001049, 0.000002
1.288239, 1.892537, 0.001049, 0.000002
1.289288, 1.893743, 0.001049, 0.000002
1.290337, 1.894950, 0.001049, 0.000002
1.291387, 1.896157, 0.001050, 0.000002
1.292437, 1.897365, 0.001050, 0.000002
1.293487, 1.898574, 0.001050, 0.000002
1.294538, 1.899784, 0.001051, 0.000002
1.295589, 1.900995, 0.001051, 0.000002
1.296640, 1.902206, 0.001051, 0.000002
1.297691, 1.903418, 0.001051, 0.000002
1.298743, 1.904631, 0.001052, 0.000002
1.299795, 1.905844, 0.001052, 0.000002
1.300847, 1.907059, 0.001052, 0.000002
1.301900, 1.908274, 0.001053, 0.000002
1.302953, 1.909490, 0.001053, 0.000002
1.304006, 1.910706, 0.001053, 0.000002
1.305060, 1.911924, 0.001054, 0.000002
1.306114, 1.913142, 0.001054, 0.000002
1.307168, 1.914361, 0.001054, 0.000002
1.308222, 1.915581, 0.001054, 0.000002
1.309277, 1.916801, 0.001055, 0.000002
1.310332, 1.918022, 0.001055, 0.000002
1.311387, 1.919245, 0.001055, 0.000002
1.312443, 1.920467, 0.001056, 0.000002
1.313499, 1.921691, 0.001056, 0.000002
1.314555, 1.922915, 0.001056, 0.000002
1.315612, 1.924140, 0.001057, 0.000002
1.316669, 1.925366, 0.001057, 0.000002
1.317726, 1.926593, 0.001057, 0.000002
1.318784, 1.927821, 0.001058, 0.000002
1.319842, 1.929049, 0.001058, 0.000002
1.320900, 1.930278, 0.001058, 0.000002
1.321958, 1.931508, 0.001059, 0.000002
1.323017, 1.932738, 0.001059, 0.000002
1.324076, 1.933970, 0.001059, 0.000002
1.325136, 1.935202, 0.001059, 0.000002
1.326196, 1.936435, 0.001060, 0.000002
1.327256, 1.937668, 0.001060, 0.000002
1.328316, 1.938903, 0.001060, 0.000002
1.329377, 1.940138, 0.001061, 0.000002
1.330438, 1.941374, 0.001061, 0.000002
1.331500, 1.942611, 0.001061, 0.000002
1.332561, 1.943849, 0.001062, 0.000002
1.333624, 1.945087, 0.001062, 0.000002
1.334686, 1.946326, 0.001062, 0.000002
1.335749, 1.947566, 0.001063, 0.000002
1.336812, 1.948807, 0.001063, 0.000002
1.337875, 1.950048, 0.001063, 0.000002
1.338939, 1.951291, 0.001064, 0.000002
1.340003, 1.952534, 0.001064, 0.000002
1.341068, 1.953778, 0.001064, 0.000002
1.342133, 1.955022, 0.001065, 0.000002
1.343198, 1.956268, 0.001065, 0.000002
1.344263, 1.957514, 0.001065, 0.000002
1.345329, 1.958761, 0.001066, 0.000002
1.346395, 1.960009, 0.001066, 0.000002
1.347462, 1.961257, 0.001067, 0.000002
1.348529, 1.962507, 0.001067, 0.000002
1.349596, 1.963757, 0.001067, 0.000002
1.350663, 1.965008, 0.001068, 0.000002
1.351731, 1.966260, 0.001068, 0.000002
1.352800, 1.967512, 0.001068, 0.000002
1.353868, 1.968766, 0.001069, 0.000002
1.354937, 1.970020, 0.001069, 0.000002
1.356006, 1.971275, 0.001069, 0.000002
1.357076, 1.972531, 0.001070, 0.000002
1.358146, 1.973787, 0.001070, 0.000002
1.359217, 1.975044, 0.001070, 0.000002
1.360287, 1.976303, 0.001071, 0.000002
1.361358, 1.977561, 0.001071, 0.000002
1.362430, 1.978821, 0.001071, 0.000002
1.363502, 1.980082, 0.001072, 0.000002
1.364574, 1.981343, 0.001072, 0.000002
1.365647, 1.982605, 0.001073, 0.000002
1.366719, 1.983868, 0.001073, 0.000002
1.367793, 1.985132, 0.001073, 0.000002
1.368866, 1.986396, 0.001074, 0.000002
1.369940, 1.987661, 0.001074, 0.000002
1.371015, 1.988928, 0.001074, 0.000002
1.372090, 1.990194, 0.001075, 0.000002
1.373165, 1.991462, 0.001075, 0.000002
1.374240, 1.992731, 0.001076, 0.000002
1.375316, 1.994000, 0.001076, 0.000002
1.376392, 1.995270, 0.001076, 0.000002
1.377469, 1.996541, 0.001077, 0.000002
1.378546, 1.997813, 0.001077, 0.000002
1.379623, 1.999085, 0.001077, 0.000002
1.380701, 2.000358, 0.001078, 0.000002
1.381779, 2.001633, 0.001078, 0.000002
1.382858, 2.002908, 0.001079, 0.000002
1.383937, 2.004183, 0.001079, 0.000002
1.385016, 2.005460, 0.001079, 0.000002
1.386096, 2.006737, 0.001080, 0.000002
1.387176, 2.008015, 0.001080, 0.000002
1.388256, 2.009294, 0.001080, 0.000002
1.389337, 2.010574, 0.001081, 0.000002
1.390418, 2.011855, 0.001081, 0.000002
1.391500, 2.013136, 0.001082, 0.000002
1.392582, 2.014418, 0.001082, 0.000002
1.393664, 2.015701, 0.001082, 0.000002
1.394747, 2.016985, 0.001083, 0.000002
1.395830, 2.018270, 0.001083, 0.000002
1.396914, 2.019555, 0.001084, 0.000002
1.397998, 2.020841, 0.001084, 0.000002
1.399082, 2.022128, 0.001084, 0.000002
1.400167, 2.023416, 0.001085, 0.000002
1.401252, 2.024705, 0.001085, 0.000002
1.402338, 2.025995, 0.001086, 0.000002
1.403424, 2.027285, 0.001086, 0.000002
1.404510, 2.028576, 0.001086, 0.000002
1.405597, 2.029868, 0.001087, 0.000002
1.406684, 2.031161, 0.001087, 0.000002
1.407772, 2.032454, 0.001088, 0.000002
1.408860, 2.033749, 0.001088, 0.000002
1.409948, 2.035044, 0.001088, 0.000002
1.411037, 2.036340, 0.001089, 0.000002
1.412126, 2.037637, 0.001089, 0.000002
1.413216, 2.038935, 0.001090, 0.000002
1.414306, 2.040233, 0.001090, 0.000002
1.415397, 2.041532, 0.001091, 0.000002
1.416488, 2.042833, 0.001091, 0.000002
1.417579, 2.044134, 0.001091, 0.000002
1.418671, 2.045435, 0.001092, 0.000002
1.419763, 2.046738, 0.001092, 0.000002
1.420856, 2.048041, 0.001093, 0.000002
1.421949, 2.049346, 0.001093, 0.000002
1.423042, 2.050651, 0.001093, 0.000002
1.424136, 2.051957, 0.001094, 0.000002
1.425230, 2.053263, 0.001094, 0.000002
1.426325, 2.054571, 0.001095, 0.000002
1.427420, 2.055879, 0.001095, 0.000002
1.428516, 2.057189, 0.001096, 0.000002
1.429612, 2.058499, 0.001096, 0.000002
1.430708, 2.059810, 0.001096, 0.000002
1.431805, 2.061121, 0.001097, 0.000002
1.432902, 2.062434, 0.001097, 0.000002
1.434000, 2.063747, 0.001098, 0.000002
1.435098, 2.065061, 0.001098, 0.000002
1.436197, 2.066376, 0.001099, 0.000002
1.437296, 2.067692, 0.001099, 0.000002
1.438395, 2.069009, 0.001100, 0.000002
1.439495, 2.070327, 0.001100, 0.000002
1.440596, 2.071645, 0.001100, 0.000002
1.441697, 2.072964, 0.001101, 0.000002
1.442798, 2.074284, 0.001101, 0.000002
1.443900, 2.075605, 0.001102, 0.000002
1.445002, 2.076927, 0.001102, 0.000002
1.446104, 2.078249, 0.001103, 0.000002
1.447207, 2.079572, 0.001103, 0.000002
1.448311, 2.080897, 0.001104, 0.000002
1.449415, 2.082222, 0.001104, 0.000002
1.450519, 2.083548, 0.001104, 0.000002
1.451624, 2.084874, 0.001105, 0.000002
1.452730, 2.086202, 0.001105, 0.000002
